Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1197831,2021-06-04,West,Idaho,Boise,Women's Athletic Footwear,$33.00,187,"$6,171.00","$3,024.00",49%,Outlet
West Gear,1197831,2021-06-04,West,Idaho,Boise,Men's Apparel,$43.00,158,"$6,794.00","$2,310.00",34%,Outlet
West Gear,1197831,2021-06-04,West,Idaho,Boise,Women's Apparel,$39.00,248,"$9,672.00","$5,320.00",55%,Outlet
West Gear,1197831,2021-07-06,West,Idaho,Boise,Men's Street Footwear,$35.00,264,"$9,240.00","$4,250.00",46%,Outlet
West Gear,1197831,2021-07-06,West,Idaho,Boise,Men's Athletic Footwear,$40.00,271,"$10,840.00","$4,661.00",43%,Outlet
West Gear,1197831,2021-07-06,West,Idaho,Boise,Women's Street Footwear,$34.00,278,"$9,452.00","$3,970.00",42%,Outlet
West Gear,1197831,2021-07-06,West,Idaho,Boise,Women's Athletic Footwear,$38.00,158,"$6,004.00","$3,182.00",53%,Outlet
West Gear,1197831,2021-07-06,West,Idaho,Boise,Men's Apparel,$43.00,173,"$7,439.00","$2,976.00",40%,Outlet
Foot Locker,1197831,2021-07-06,West,Idaho,Boise,Women's Apparel,$51.00,264,"$13,464.00","$7,944.00",59%,Outlet
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Men's Street Footwear,$38.00,233,"$8,854.00","$3,719.00",42%,Outlet
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Men's Athletic Footwear,$37.00,255,"$9,435.00","$4,057.00",43%,Outlet
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Women's Street Footwear,$39.00,305,"$11,895.00","$5,115.00",43%,Outlet
Foot Locker,1197831,2021-08-08,West,Idaho,Boise,Women's Athletic Footwear,$33.00,162,"$5,346.00","$2,940.00",55%,Outlet
Sports Direct,1197831,2021-08-08,West,Idaho,Boise,Men's Apparel,$39.00,166,"$6,474.00","$2,719.00",42%,Outlet
Sports Direct,1197831,2021-08-08,West,Idaho,Boise,Women's Apparel,$44.00,239,"$10,516.00","$6,415.00",61%,Outlet
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Men's Street Footwear,$41.00,230,"$9,430.00","$4,338.00",46%,Outlet
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Men's Athletic Footwear,$38.00,219,"$8,322.00","$3,578.00",43%,Outlet
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Street Footwear,$43.00,203,"$8,729.00","$3,928.00",45%,Outlet
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Athletic Footwear,$40.00,136,"$5,440.00","$2,992.00",55%,Outlet
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Men's Apparel,$42.00,140,"$5,880.00","$2,411.00",41%,Outlet
Sports Direct,1197831,2021-09-05,West,Idaho,Boise,Women's Apparel,$36.00,200,"$7,200.00","$4,176.00",58%,Outlet
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Men's Street Footwear,$30.00,201,"$6,030.00","$2,774.00",46%,Outlet
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Men's Athletic Footwear,$27.00,190,"$5,130.00","$2,206.00",43%,Outlet
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Street Footwear,$31.00,179,"$5,549.00","$2,331.00",42%,Outlet
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Athletic Footwear,$35.00,116,"$4,060.00","$2,152.00",53%,Outlet
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Men's Apparel,$25.00,123,"$3,075.00","$1,199.00",39%,Outlet
Sports Direct,1197831,2021-10-04,West,Idaho,Boise,Women's Apparel,$34.00,179,"$6,086.00","$3,591.00",59%,Outlet
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Men's Street Footwear,$27.00,203,"$5,481.00","$2,521.00",46%,Outlet
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Men's Athletic Footwear,$28.00,223,"$6,244.00","$2,685.00",43%,Outlet
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Women's Street Footwear,$42.00,210,"$8,820.00","$3,704.00",42%,Outlet
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Women's Athletic Footwear,$43.00,158,"$6,794.00","$3,533.00",52%,Outlet
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Men's Apparel,$41.00,149,"$6,109.00","$2,321.00",38%,Outlet
Sports Direct,1197831,2021-11-05,West,Idaho,Boise,Women's Apparel,$51.00,194,"$9,894.00","$5,837.00",59%,Outlet
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Men's Street Footwear,$40.00,240,"$9,600.00","$4,320.00",45%,Outlet
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Men's Athletic Footwear,$41.00,240,"$9,840.00","$4,526.00",46%,Outlet
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Street Footwear,$47.00,223,"$10,481.00","$4,612.00",44%,Outlet
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Athletic Footwear,$44.00,184,"$8,096.00","$4,210.00",52%,Outlet
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Men's Apparel,$43.00,147,"$6,321.00","$2,592.00",41%,Outlet
Foot Locker,1197831,2021-12-04,West,Idaho,Boise,Women's Apparel,$47.00,232,"$10,904.00","$6,651.00",61%,Outlet
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Men's Street Footwear,$23.00,136,"$3,128.00","$1,251.00",40%,Outlet
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Men's Athletic Footwear,$30.00,140,"$4,200.00","$1,806.00",43%,Outlet
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Women's Street Footwear,$31.00,145,"$4,495.00","$1,753.00",39%,Outlet
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Women's Athletic Footwear,$30.00,88,"$2,640.00",$977.00,37%,Outlet
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Men's Apparel,$35.00,68,"$2,380.00",$809.00,34%,Outlet
Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Women's Apparel,$27.00,140,"$3,780.00","$1,021.00",27%,Outlet
Foot Locker,1128299,2021-02-23,West,Idaho,Boise,Men's Street Footwear,$21.00,162,"$3,402.00","$1,259.00",37%,Outlet
Foot Locker,1128299,2021-02-23,West,Idaho,Boise,Men's Athletic Footwear,$28.00,128,"$3,584.00","$1,541.00",43%,Outlet
Foot Locker,1128299,2021-02-23,West,Idaho,Boise,Women's Street Footwear,$28.00,124,"$3,472.00","$1,458.00",42%,Outlet
Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Women's Athletic Footwear,$26.00,68,"$1,768.00",$743.00,42%,Outlet
Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Men's Apparel,$36.00,51,"$1,836.00",$679.00,37%,Outlet
Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Women's Apparel,$31.00,116,"$3,596.00",$971.00,27%,Outlet
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Men's Street Footwear,$29.00,160,"$4,640.00","$1,856.00",40%,Outlet
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Men's Athletic Footwear,$38.00,116,"$4,408.00","$1,940.00",44%,Outlet
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Women's Street Footwear,$37.00,119,"$4,403.00","$1,805.00",41%,Outlet
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Women's Athletic Footwear,$38.00,68,"$2,584.00",$956.00,37%,Outlet
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Men's Apparel,$41.00,39,"$1,599.00",$512.00,32%,Outlet
Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Women's Apparel,$37.00,107,"$3,959.00","$1,069.00",27%,Outlet
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Men's Street Footwear,$40.00,175,"$7,000.00","$2,660.00",38%,Outlet
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Men's Athletic Footwear,$37.00,90,"$3,330.00","$1,465.00",44%,Outlet
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Women's Street Footwear,$42.00,123,"$5,166.00","$1,911.00",37%,Outlet
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Women's Athletic Footwear,$40.00,78,"$3,120.00","$1,248.00",40%,Outlet
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Men's Apparel,$43.00,47,"$2,021.00",$687.00,34%,Outlet
Foot Locker,1128299,2021-04-23,West,Arizona,Phoenix,Women's Apparel,$49.00,111,"$5,439.00","$1,632.00",30%,Outlet
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Men's Street Footwear,$38.00,184,"$6,992.00","$2,657.00",38%,Outlet
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Men's Athletic Footwear,$36.00,116,"$4,176.00","$1,754.00",42%,Outlet
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Street Footwear,$41.00,132,"$5,412.00","$2,057.00",38%,Outlet
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Athletic Footwear,$39.00,93,"$3,627.00","$1,342.00",37%,Outlet
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Men's Apparel,$39.00,62,"$2,418.00",$798.00,33%,Outlet
Foot Locker,1128299,2021-05-24,West,Arizona,Phoenix,Women's Apparel,$53.00,124,"$6,572.00","$1,906.00",29%,Outlet
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Men's Street Footwear,$37.00,194,"$7,178.00","$2,799.00",39%,Outlet
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Men's Athletic Footwear,$36.00,143,"$5,148.00","$2,162.00",42%,Outlet
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Women's Street Footwear,$41.00,147,"$6,027.00","$2,290.00",38%,Outlet
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Women's Athletic Footwear,$38.00,105,"$3,990.00","$1,596.00",40%,Outlet
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Men's Apparel,$43.00,72,"$3,096.00","$1,053.00",34%,Outlet
Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Women's Apparel,$46.00,158,"$7,268.00","$2,253.00",31%,Outlet
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Men's Street Footwear,$40.00,216,"$8,640.00","$3,197.00",37%,Outlet
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Men's Athletic Footwear,$40.00,163,"$6,520.00","$2,999.00",46%,Outlet
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Street Footwear,$39.00,157,"$6,123.00","$2,388.00",39%,Outlet
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Athletic Footwear,$36.00,113,"$4,068.00","$1,546.00",38%,Outlet
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Men's Apparel,$40.00,145,"$5,800.00","$2,146.00",37%,Outlet
Foot Locker,1128299,2021-07-22,West,Arizona,Phoenix,Women's Apparel,$46.00,145,"$6,670.00","$2,001.00",30%,Outlet
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Men's Street Footwear,$41.00,194,"$7,954.00","$3,182.00",40%,Outlet
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Men's Athletic Footwear,$46.00,190,"$8,740.00","$3,671.00",42%,Outlet
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Street Footwear,$37.00,153,"$5,661.00","$2,321.00",41%,Outlet
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Athletic Footwear,$43.00,120,"$5,160.00","$2,167.00",42%,Outlet
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Men's Apparel,$45.00,136,"$6,120.00","$2,264.00",37%,Outlet
Foot Locker,1128299,2021-08-23,West,Arizona,Phoenix,Women's Apparel,$48.00,131,"$6,288.00","$1,761.00",28%,Outlet
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Men's Street Footwear,$35.00,184,"$6,440.00","$2,705.00",42%,Outlet
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Men's Athletic Footwear,$34.00,201,"$6,834.00","$3,212.00",47%,Outlet
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Women's Street Footwear,$34.00,145,"$4,930.00","$1,824.00",37%,Outlet
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Women's Athletic Footwear,$33.00,124,"$4,092.00","$1,514.00",37%,Outlet
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Men's Apparel,$41.00,128,"$5,248.00","$1,732.00",33%,Outlet
Foot Locker,1128299,2021-09-24,West,Arizona,Phoenix,Women's Apparel,$43.00,132,"$5,676.00","$1,816.00",32%,Outlet
Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Men's Street Footwear,$36.00,170,"$6,120.00","$2,570.00",42%,Outlet
Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Men's Athletic Footwear,$33.00,175,"$5,775.00","$2,426.00",42%,Outlet
Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Women's Street Footwear,$31.00,111,"$3,441.00","$1,273.00",37%,Outlet
Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Women's Athletic Footwear,$32.00,102,"$3,264.00","$1,273.00",39%,Outlet
Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Men's Apparel,$44.00,88,"$3,872.00","$1,433.00",37%,Outlet
Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Women's Apparel,$47.00,107,"$5,029.00","$1,458.00",29%,Outlet
Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Men's Street Footwear,$31.00,150,"$4,650.00","$1,767.00",38%,Outlet
Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Men's Athletic Footwear,$38.00,163,"$6,194.00","$2,911.00",47%,Outlet
Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Women's Street Footwear,$33.00,124,"$4,092.00","$1,596.00",39%,Outlet
Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Women's Athletic Footwear,$33.00,116,"$3,828.00","$1,608.00",42%,Outlet
Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Men's Apparel,$44.00,99,"$4,356.00","$1,568.00",36%,Outlet
Foot Locker,1128299,2021-11-23,West,Arizona,Phoenix,Women's Apparel,$39.00,140,"$5,460.00","$1,529.00",28%,Outlet
Foot Locker,1128299,2021-12-22,West,Arizona,Phoenix,Men's Street Footwear,$35.00,194,"$6,790.00","$2,716.00",40%,Outlet
Foot Locker,1128299,2021-12-22,West,Arizona,Phoenix,Men's Athletic Footwear,$33.00,213,"$7,029.00","$3,233.00",46%,Outlet
Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Street Footwear,$35.00,136,"$4,760.00","$1,952.00",41%,Outlet
Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Athletic Footwear,$32.00,128,"$4,096.00","$1,679.00",41%,Outlet
Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Men's Apparel,$42.00,109,"$4,578.00","$1,557.00",34%,Outlet
Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Apparel,$43.00,135,"$5,805.00","$1,625.00",28%,Outlet
Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Men's Street Footwear,$27.00,152,"$4,104.00","$1,683.00",41%,Outlet
Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Men's Athletic Footwear,$30.00,147,"$4,410.00","$2,073.00",47%,Outlet
Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Women's Street Footwear,$32.00,157,"$5,024.00","$1,959.00",39%,Outlet
Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Women's Athletic Footwear,$30.00,101,"$3,030.00","$1,151.00",38%,Outlet
Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Men's Apparel,$33.00,94,"$3,102.00","$1,148.00",37%,Outlet
Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Women's Apparel,$36.00,166,"$5,976.00","$1,614.00",27%,Outlet
Kohl's,1128299,2021-02-26,West,Arizona,Phoenix,Men's Street Footwear,$27.00,173,"$4,671.00","$1,868.00",40%,Outlet
Kohl's,1128299,2021-02-26,West,Arizona,Phoenix,Men's Athletic Footwear,$36.00,136,"$4,896.00","$2,301.00",47%,Outlet
Kohl's,1128299,2021-02-26,West,Arizona,Phoenix,Women's Street Footwear,$35.00,132,"$4,620.00","$1,848.00",40%,Outlet
Kohl's,1128299,2021-02-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,$29.00,91,"$2,639.00",$976.00,37%,Outlet
Kohl's,1128299,2021-02-26,West,New Mexico,Albuquerque,Men's Apparel,$34.00,62,"$2,108.00",$675.00,32%,Outlet
Kohl's,1128299,2021-02-26,West,New Mexico,Albuquerque,Women's Apparel,$35.00,140,"$4,900.00","$1,372.00",28%,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Men's Street Footwear,$30.00,187,"$5,610.00","$2,300.00",41%,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,$36.00,136,"$4,896.00","$2,203.00",45%,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Women's Street Footwear,$44.00,124,"$5,456.00","$2,073.00",38%,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,$37.00,88,"$3,256.00","$1,270.00",39%,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Men's Apparel,$41.00,53,"$2,173.00",$695.00,32%,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Women's Apparel,$44.00,131,"$5,764.00","$1,787.00",31%,Outlet
Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Men's Street Footwear,$41.00,165,"$6,765.00","$2,841.00",42%,Outlet
Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,$43.00,109,"$4,687.00","$2,156.00",46%,Outlet
Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Women's Street Footwear,$44.00,140,"$6,160.00","$2,587.00",42%,Outlet
Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,$37.00,96,"$3,552.00","$1,385.00",39%,Outlet
Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Men's Apparel,$46.00,60,"$2,760.00",$966.00,35%,Outlet
Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Women's Apparel,$56.00,116,"$6,496.00","$1,819.00",28%,Outlet
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Men's Street Footwear,$43.00,184,"$7,912.00","$3,244.00",41%,Outlet
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Men's Athletic Footwear,$46.00,136,"$6,256.00","$2,628.00",42%,Outlet
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Women's Street Footwear,$46.00,135,"$6,210.00","$2,546.00",41%,Outlet
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Women's Athletic Footwear,$43.00,109,"$4,687.00","$1,922.00",41%,Outlet
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Men's Apparel,$45.00,78,"$3,510.00","$1,229.00",35%,Outlet
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Women's Apparel,$56.00,132,"$7,392.00","$2,144.00",29%,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Men's Street Footwear,$37.00,224,"$8,288.00","$3,232.00",39%,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,$47.00,187,"$8,789.00","$3,779.00",43%,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Women's Street Footwear,$41.00,193,"$7,913.00","$3,165.00",40%,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,$37.00,128,"$4,736.00","$1,894.00",40%,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Men's Apparel,$44.00,93,"$4,092.00","$1,432.00",35%,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Women's Apparel,$50.00,192,"$9,600.00","$2,688.00",28%,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Street Footwear,$41.00,248,"$10,168.00","$3,966.00",39%,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,$45.00,210,"$9,450.00","$4,064.00",43%,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Street Footwear,$39.00,171,"$6,669.00","$2,468.00",37%,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,$39.00,149,"$5,811.00","$2,441.00",42%,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Apparel,$40.00,160,"$6,400.00","$2,048.00",32%,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Apparel,$49.00,160,"$7,840.00","$2,509.00",32%,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Street Footwear,$40.00,224,"$8,960.00","$3,315.00",37%,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,$44.00,208,"$9,152.00","$4,027.00",44%,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Street Footwear,$46.00,163,"$7,498.00","$2,999.00",40%,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,$46.00,152,"$6,992.00","$2,587.00",37%,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Apparel,$48.00,162,"$7,776.00","$2,644.00",34%,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Apparel,$50.00,153,"$7,650.00","$2,448.00",32%,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Men's Street Footwear,$37.00,206,"$7,622.00","$3,201.00",42%,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Men's Athletic Footwear,$39.00,188,"$7,332.00","$3,373.00",46%,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Street Footwear,$39.00,147,"$5,733.00","$2,408.00",42%,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Athletic Footwear,$37.00,145,"$5,365.00","$2,200.00",41%,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Men's Apparel,$40.00,145,"$5,800.00","$2,030.00",35%,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Apparel,$48.00,157,"$7,536.00","$2,261.00",30%,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Men's Street Footwear,$35.00,171,"$5,985.00","$2,214.00",37%,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,$38.00,182,"$6,916.00","$2,974.00",43%,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Street Footwear,$34.00,120,"$4,080.00","$1,632.00",40%,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,$35.00,112,"$3,920.00","$1,646.00",42%,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Men's Apparel,$41.00,114,"$4,674.00","$1,542.00",33%,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Apparel,$57.00,131,"$7,467.00","$2,315.00",31%,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Street Footwear,$47.00,176,"$8,272.00","$3,392.00",41%,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,$44.00,180,"$7,920.00","$3,406.00",43%,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Street Footwear,$46.00,149,"$6,854.00","$2,536.00",37%,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,$40.00,136,"$5,440.00","$2,230.00",41%,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Apparel,$54.00,131,"$7,074.00","$2,617.00",37%,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Apparel,$56.00,170,"$9,520.00","$2,856.00",30%,Outlet
Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Street Footwear,$44.00,238,"$10,472.00","$4,398.00",42%,Outlet
Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,$47.00,217,"$10,199.00","$4,794.00",47%,Outlet
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Street Footwear,$44.00,150,"$6,600.00","$2,706.00",41%,Outlet
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,$45.00,160,"$7,200.00","$2,880.00",40%,Outlet
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Apparel,$55.00,128,"$7,040.00","$2,323.00",33%,Outlet
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Apparel,$56.00,173,"$9,688.00","$2,616.00",27%,Outlet
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Street Footwear,$24.00,149,"$3,576.00","$1,645.00",46%,Outlet
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Athletic Footwear,$27.00,140,"$3,780.00","$1,777.00",47%,Outlet
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Women's Street Footwear,$32.00,140,"$4,480.00","$1,882.00",42%,Outlet
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Women's Athletic Footwear,$28.00,99,"$2,772.00","$1,164.00",42%,Outlet
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Apparel,$35.00,75,"$2,625.00","$1,050.00",40%,Outlet
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Women's Apparel,$28.00,140,"$3,920.00","$1,254.00",32%,Outlet
Sports Direct,1128299,2021-02-13,West,New Mexico,Albuquerque,Men's Street Footwear,$23.00,150,"$3,450.00","$1,484.00",43%,Outlet
Sports Direct,1128299,2021-02-13,West,New Mexico,Albuquerque,Men's Athletic Footwear,$27.00,124,"$3,348.00","$1,540.00",46%,Outlet
Sports Direct,1128299,2021-02-13,West,New Mexico,Albuquerque,Women's Street Footwear,$28.00,120,"$3,360.00","$1,378.00",41%,Outlet
Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,$30.00,80,"$2,400.00","$1,056.00",44%,Outlet
Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Men's Apparel,$34.00,60,"$2,040.00",$796.00,39%,Outlet
Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Women's Apparel,$28.00,131,"$3,668.00","$1,064.00",29%,Outlet
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men's Street Footwear,$30.00,163,"$4,890.00","$2,103.00",43%,Outlet
